"exchange"	"price"	"symbol"	"x"
"193800"	"X"	14.31	"TCB"	900
"193858"	"D"	14.3197	"SAI"	200
"193870"	"D"	14.32	"CDE"	100
"193896"	"Q"	14.32	"KEP"	100
"193942"	"D"	14.32	"RFP"	300
"193943"	"K"	14.32	"RFP"	300
"193944"	"P"	14.32	"RFP"	300
"193953"	"D"	14.32	"SAI"	1085
"193965"	"N"	14.32	"TCB"	500
"193966"	"P"	14.32	"TCB"	100
"193967"	"Q"	14.32	"TCB"	200
"193968"	"Z"	14.32	"TCB"	200
"194001"	"D"	14.3214	"KKD"	1000
"194013"	"D"	14.325	"KEP"	300
"194035"	"Q"	14.325	"TCB"	100
"194036"	"Z"	14.325	"TCB"	100
"194053"	"D"	14.3298	"SAI"	200
"194095"	"N"	14.33	"KEP"	700
"194096"	"Q"	14.33	"KEP"	100
"194158"	"N"	14.33	"SAI"	200
"194195"	"D"	14.3301	"CDE"	1200
"194226"	"D"	14.3344	"TCB"	100
"194249"	"D"	14.335	"SAI"	300
"194262"	"D"	14.3368	"TCB"	100
"194263"	"D"	14.337	"TCB"	300
"194269"	"D"	14.3377	"TCB"	100
"194281"	"D"	14.339	"TCB"	2577
"194329"	"B"	14.34	"KEP"	100
"194404"	"D"	14.34	"RFP"	600
"194411"	"D"	14.34	"SAI"	1000
"194412"	"N"	14.34	"SAI"	100
"194422"	"D"	14.34	"TCB"	100
"194423"	"N"	14.34	"TCB"	100
"194567"	"N"	14.35	"CDE"	100
"194685"	"P"	14.35	"RFP"	200
"194690"	"D"	14.35	"RNO"	200
"194804"	"D"	14.355	"SAI"	500
"194852"	"D"	14.36	"CDE"	100
"194853"	"K"	14.36	"CDE"	100
"194854"	"N"	14.36	"CDE"	300
"194855"	"P"	14.36	"CDE"	100
"194856"	"Q"	14.36	"CDE"	582
"194944"	"A"	14.36	"NRK"	200
"194950"	"J"	14.36	"RFP"	100
"194951"	"K"	14.36	"RFP"	100
"194952"	"N"	14.36	"RFP"	100
"194953"	"P"	14.36	"RFP"	100
"194965"	"N"	14.36	"SAI"	700
"194966"	"P"	14.36	"SAI"	100
"194987"	"D"	14.36	"TEF"	100
"194988"	"Q"	14.36	"TEF"	400
"194989"	"Y"	14.36	"TEF"	100
"194990"	"Z"	14.36	"TEF"	1100
"195113"	"N"	14.37	"CDE"	200
"195114"	"P"	14.37	"CDE"	100
"195115"	"Q"	14.37	"CDE"	200
"195116"	"Z"	14.37	"CDE"	200
"195207"	"Q"	14.37	"SAI"	200
"195228"	"D"	14.37	"TEF"	700
"195229"	"J"	14.37	"TEF"	100
"195230"	"K"	14.37	"TEF"	200
"195231"	"P"	14.37	"TEF"	200
"195232"	"Q"	14.37	"TEF"	200
"195233"	"Z"	14.37	"TEF"	400
"195261"	"D"	14.3701	"CDE"	280
"195276"	"D"	14.371	"CDE"	500
"195347"	"D"	14.3799	"CDE"	1100
"195361"	"D"	14.38	"CDE"	800
"195362"	"N"	14.38	"CDE"	200
"195363"	"Z"	14.38	"CDE"	400
"195405"	"N"	14.38	"IDT"	200
"195442"	"C"	14.38	"NRK"	200
"195443"	"D"	14.38	"NRK"	1190
"195451"	"N"	14.38	"SAI"	400
"195473"	"B"	14.38	"TEF"	300
"195474"	"D"	14.38	"TEF"	800
"195475"	"J"	14.38	"TEF"	343
"195476"	"K"	14.38	"TEF"	700
"195477"	"N"	14.38	"TEF"	8734
"195478"	"P"	14.38	"TEF"	3858
"195479"	"Q"	14.38	"TEF"	1400
"195480"	"Y"	14.38	"TEF"	200
"195481"	"Z"	14.38	"TEF"	700
"195515"	"D"	14.3801	"NRK"	2566
"195538"	"D"	14.384	"VHS"	300
"195563"	"D"	14.385	"TEF"	400
"195580"	"D"	14.3885	"NRK"	500
"195587"	"D"	14.3899	"CDE"	100
"195591"	"D"	14.3899	"TEF"	4000
"195599"	"D"	14.39	"CDE"	100
"195600"	"P"	14.39	"CDE"	200
"195601"	"Q"	14.39	"CDE"	500
"195640"	"N"	14.39	"IDT"	100
"195666"	"J"	14.39	"NMO"	100
"195675"	"D"	14.39	"RFP"	900
"195676"	"J"	14.39	"RFP"	200
"195677"	"K"	14.39	"RFP"	200
"195678"	"P"	14.39	"RFP"	100
"195687"	"D"	14.39	"SAI"	200
"195688"	"N"	14.39	"SAI"	234
"195689"	"P"	14.39	"SAI"	100
"195690"	"Q"	14.39	"SAI"	100
"195712"	"B"	14.39	"TEF"	500
"195713"	"D"	14.39	"TEF"	200
"195714"	"N"	14.39	"TEF"	4100
"195715"	"Q"	14.39	"TEF"	600
"195716"	"X"	14.39	"TEF"	100
"195717"	"Z"	14.39	"TEF"	200
"195728"	"D"	14.39	"VHS"	100
"195745"	"D"	14.3901	"SAI"	100
"195762"	"D"	14.391	"NMO"	100
"195765"	"D"	14.391	"TEF"	100
"195773"	"D"	14.392	"NMO"	200
"195781"	"D"	14.393	"NMO"	200
"195827"	"D"	14.3964	"CDE"	800
"195843"	"D"	14.399	"SAI"	100
"195846"	"D"	14.3999	"CDE"	300
"195850"	"D"	14.3999	"TEF"	174
"195853"	"K"	14.4	"CDE"	200
"195854"	"N"	14.4	"CDE"	200
"195855"	"Q"	14.4	"CDE"	200
"195856"	"Z"	14.4	"CDE"	300
"195934"	"N"	14.4	"RFP"	100
"195948"	"D"	14.4	"SAI"	1200
"195949"	"N"	14.4	"SAI"	2400
"195950"	"P"	14.4	"SAI"	2100
"195951"	"Q"	14.4	"SAI"	100
"195952"	"Y"	14.4	"SAI"	100
"195975"	"B"	14.4	"TEF"	900
"195976"	"D"	14.4	"TEF"	11052
"195977"	"J"	14.4	"TEF"	700
"195978"	"K"	14.4	"TEF"	200
"195979"	"N"	14.4	"TEF"	3465
"195980"	"P"	14.4	"TEF"	100
"195981"	"Q"	14.4	"TEF"	400
"195982"	"X"	14.4	"TEF"	1000
"195983"	"Y"	14.4	"TEF"	700
"195984"	"Z"	14.4	"TEF"	100
"196020"	"D"	14.4001	"TEF"	200
"196042"	"D"	14.4025	"SAI"	500
"196081"	"D"	14.405	"TEF"	900
"196082"	"Q"	14.405	"TEF"	200
"196184"	"N"	14.41	"PAI"	200
"196185"	"P"	14.41	"PAI"	100
"196204"	"D"	14.41	"SAI"	100
"196205"	"N"	14.41	"SAI"	200
"196206"	"P"	14.41	"SAI"	200
"196228"	"B"	14.41	"TEF"	600
"196229"	"D"	14.41	"TEF"	1170
"196230"	"J"	14.41	"TEF"	100
"196231"	"N"	14.41	"TEF"	2400
"196232"	"P"	14.41	"TEF"	300
"196233"	"Q"	14.41	"TEF"	800
"196234"	"Y"	14.41	"TEF"	100
"196235"	"Z"	14.41	"TEF"	1297
"196305"	"D"	14.415	"SAI"	100
"196313"	"D"	14.415	"TEF"	300
"196333"	"D"	14.4199	"IDT"	452
"196341"	"N"	14.42	"CDE"	100
"196393"	"K"	14.42	"MPV"	200
"196422"	"D"	14.42	"SAI"	1800
"196423"	"J"	14.42	"SAI"	100
"196424"	"K"	14.42	"SAI"	400
"196425"	"N"	14.42	"SAI"	1300
"196426"	"P"	14.42	"SAI"	2700
"196427"	"Q"	14.42	"SAI"	700
"196428"	"X"	14.42	"SAI"	200
"196429"	"Z"	14.42	"SAI"	600
"196450"	"D"	14.42	"TEF"	100
"196451"	"K"	14.42	"TEF"	800
"196452"	"N"	14.42	"TEF"	100
"196453"	"Q"	14.42	"TEF"	100
"196466"	"N"	14.42	"VHS"	100
"196467"	"Q"	14.42	"VHS"	100
"196482"	"D"	14.4201	"SAI"	1200
"196522"	"D"	14.425	"SAI"	2300
"196523"	"J"	14.425	"SAI"	200
"196542"	"D"	14.4265	"SAI"	1205
"196569"	"D"	14.43	"CDE"	300
"196570"	"N"	14.43	"CDE"	300
"196571"	"Q"	14.43	"CDE"	300
"196572"	"W"	14.43	"CDE"	100
"196573"	"Z"	14.43	"CDE"	200
"196646"	"B"	14.43	"SAI"	100
"196647"	"D"	14.43	"SAI"	2500
"196648"	"K"	14.43	"SAI"	200
"196649"	"N"	14.43	"SAI"	500
"196650"	"P"	14.43	"SAI"	900
"196651"	"Q"	14.43	"SAI"	400
"196652"	"W"	14.43	"SAI"	100
"196653"	"X"	14.43	"SAI"	500
"196696"	"D"	14.4301	"CDE"	200
"196701"	"D"	14.4302	"CDE"	100
"196723"	"D"	14.433	"CDE"	100
"196773"	"D"	14.4399	"CDE"	1000
"196781"	"D"	14.44	"CDE"	700
"196782"	"Z"	14.44	"CDE"	300
"196789"	"N"	14.44	"EVER"	200
"196852"	"D"	14.44	"SAI"	300
"196853"	"J"	14.44	"SAI"	100
"196854"	"N"	14.44	"SAI"	2200
"196855"	"P"	14.44	"SAI"	5585
"196856"	"Q"	14.44	"SAI"	800
"196857"	"Z"	14.44	"SAI"	100
"196906"	"N"	14.44	"VOC"	200
"196927"	"D"	14.441	"SAI"	300
"196938"	"D"	14.443	"SAI"	700
"196986"	"D"	14.447	"SAI"	200
"196990"	"D"	14.4476	"SAI"	100
"197003"	"B"	14.45	"CDE"	200
"197004"	"J"	14.45	"CDE"	100
"197005"	"N"	14.45	"CDE"	300
"197071"	"D"	14.45	"SAI"	200
"197072"	"N"	14.45	"SAI"	800
"197073"	"P"	14.45	"SAI"	900
"197074"	"Q"	14.45	"SAI"	600
"197075"	"X"	14.45	"SAI"	400
"197076"	"Z"	14.45	"SAI"	300
"197120"	"B"	14.45	"VHS"	200
"197121"	"D"	14.45	"VHS"	100
"197122"	"N"	14.45	"VHS"	2300
"197123"	"Q"	14.45	"VHS"	100
"197147"	"K"	14.45	"WNS"	100
"197154"	"D"	14.4502	"SAI"	100
"197226"	"D"	14.459	"PAI"	100
"197237"	"D"	14.46	"CDE"	1500
"197238"	"N"	14.46	"CDE"	200
"197245"	"P"	14.46	"EVER"	247
"197309"	"B"	14.46	"SAI"	200
"197310"	"D"	14.46	"SAI"	400
"197311"	"N"	14.46	"SAI"	800
"197312"	"P"	14.46	"SAI"	2000
"197313"	"Q"	14.46	"SAI"	200
"197314"	"X"	14.46	"SAI"	400
"197315"	"Z"	14.46	"SAI"	300
"197357"	"N"	14.46	"VHS"	100
"197373"	"K"	14.46	"WNS"	200
"197453"	"D"	14.4699	"CDE"	400
"197534"	"D"	14.47	"SAI"	400
"197535"	"J"	14.47	"SAI"	400
"197536"	"K"	14.47	"SAI"	100
"197537"	"N"	14.47	"SAI"	300
"197538"	"P"	14.47	"SAI"	1400
"197539"	"Q"	14.47	"SAI"	480
"197540"	"Z"	14.47	"SAI"	300
"197650"	"P"	14.475	"SAI"	700
"197676"	"D"	14.4764	"CDE"	600
"197713"	"N"	14.48	"EVER"	200
"197729"	"B"	14.48	"FTF"	400
"197730"	"D"	14.48	"FTF"	900
"197963"	"K"	14.49	"CDE"	1300
"198166"	"Q"	14.495	"RVT"	100
"198167"	"Z"	14.495	"RVT"	100
"198261"	"D"	14.5	"EVER"	100
"198262"	"K"	14.5	"EVER"	2375
"198334"	"D"	14.5	"RVT"	400
"198335"	"J"	14.5	"RVT"	600
"198336"	"Q"	14.5	"RVT"	1288
"198367"	"X"	14.5	"VHS"	100
"198530"	"N"	14.51	"EVER"	100
"198628"	"D"	14.51	"WNS"	100
"198687"	"D"	14.515	"EVER"	100
"198701"	"D"	14.515	"VOC"	100
"198741"	"D"	14.52	"CDE"	100
"198742"	"Q"	14.52	"CDE"	100
"198751"	"D"	14.52	"CVC"	100
"198759"	"P"	14.52	"EVER"	100
"198794"	"D"	14.52	"NPI"	400
"198795"	"N"	14.52	"NPI"	200
"198796"	"P"	14.52	"NPI"	200
"198797"	"Q"	14.52	"NPI"	600
"198839"	"N"	14.52	"VOC"	800
"198897"	"D"	14.5243	"CVC"	112
"198945"	"D"	14.53	"CDE"	100
"198946"	"Q"	14.53	"CDE"	300
"198947"	"Z"	14.53	"CDE"	100
"198956"	"D"	14.53	"CVC"	200
"198957"	"K"	14.53	"CVC"	100
"198958"	"N"	14.53	"CVC"	600
"198959"	"P"	14.53	"CVC"	100
"198960"	"Q"	14.53	"CVC"	200
"198961"	"Z"	14.53	"CVC"	200
"199005"	"N"	14.53	"NPI"	1900
"199006"	"P"	14.53	"NPI"	100
"199144"	"D"	14.5365	"NPI"	450
"199152"	"N"	14.539	"CDE"	300
"199166"	"D"	14.54	"CDE"	200
"199167"	"J"	14.54	"CDE"	100
"199168"	"Q"	14.54	"CDE"	300
"199169"	"Z"	14.54	"CDE"	200
"199177"	"K"	14.54	"CVC"	100
"199178"	"N"	14.54	"CVC"	300
"199179"	"P"	14.54	"CVC"	400
"199180"	"Q"	14.54	"CVC"	200
"199181"	"Z"	14.54	"CVC"	200
"199359"	"P"	14.55	"CDE"	100
"199360"	"Q"	14.55	"CDE"	200
"199361"	"Z"	14.55	"CDE"	100
"199371"	"D"	14.55	"CH"	904
"199375"	"D"	14.55	"CVC"	200
"199376"	"N"	14.55	"CVC"	600
"199377"	"Z"	14.55	"CVC"	100
"199405"	"B"	14.55	"PDT"	100
"199406"	"N"	14.55	"PDT"	989
"199583"	"D"	14.56	"CDE"	200
"199584"	"Z"	14.56	"CDE"	100
"199593"	"P"	14.56	"CVC"	100
"199679"	"N"	14.56	"WNS"	200
"199718"	"Q"	14.565	"FTF"	100
"199719"	"Z"	14.565	"FTF"	100
"199768"	"D"	14.57	"CVC"	100
"199769"	"J"	14.57	"CVC"	100
"199770"	"Q"	14.57	"CVC"	100
"199779"	"P"	14.57	"FTF"	100
"199845"	"N"	14.57	"WNS"	200
"199846"	"Z"	14.57	"WNS"	100
"199885"	"D"	14.5733	"CVC"	250
"199925"	"D"	14.5769	"CVC"	395
"199933"	"D"	14.5797	"PDT"	100
"199936"	"D"	14.5799	"CVC"	500
"199948"	"N"	14.58	"CVC"	100
"199949"	"Q"	14.58	"CVC"	100
"199963"	"N"	14.58	"PDT"	100
"200016"	"D"	14.58	"WNS"	200
"200063"	"K"	14.585	"CVC"	100
"200109"	"D"	14.59	"CH"	500
"200112"	"D"	14.59	"CVC"	200
"200113"	"N"	14.59	"CVC"	300
"200114"	"P"	14.59	"CVC"	200
"200115"	"Q"	14.59	"CVC"	200
"200118"	"D"	14.59	"IHD"	100
"200119"	"N"	14.59	"IHD"	600
"200248"	"D"	14.6	"CVC"	100
"200249"	"N"	14.6	"CVC"	400
"200250"	"Q"	14.6	"CVC"	200
"200251"	"Z"	14.6	"CVC"	200
"200258"	"K"	14.6	"IHD"	100
"200262"	"K"	14.6	"NEA"	500
"200263"	"Z"	14.6	"NEA"	400
"200309"	"N"	14.6	"WU"	100
"200336"	"D"	14.602	"WNS"	300
"200405"	"D"	14.61	"IHD"	100
"200413"	"D"	14.61	"PIKE"	100
"200452"	"D"	14.61	"WU"	1300
"200453"	"J"	14.61	"WU"	200
"200454"	"Z"	14.61	"WU"	100
"200482"	"D"	14.6134	"WU"	500
"200503"	"D"	14.618	"IHD"	218
"200505"	"D"	14.618	"WU"	2000
"200519"	"D"	14.62	"IHD"	100
"200526"	"N"	14.62	"NXN"	200
"200527"	"P"	14.62	"NXN"	500
"200531"	"B"	14.62	"PIKE"	100
"200532"	"D"	14.62	"PIKE"	300
"200533"	"Y"	14.62	"PIKE"	100
"200561"	"D"	14.62	"WAL"	100
"200570"	"B"	14.62	"WNS"	100
"200571"	"K"	14.62	"WNS"	100
"200575"	"D"	14.62	"WU"	300
"200576"	"K"	14.62	"WU"	900
"200577"	"N"	14.62	"WU"	3531
"200578"	"P"	14.62	"WU"	800
"200579"	"Q"	14.62	"WU"	2000
"200580"	"Z"	14.62	"WU"	1996
"200596"	"D"	14.6208	"WU"	655
"200651"	"N"	14.63	"IHD"	100
"200654"	"D"	14.63	"NEA"	100
"200698"	"K"	14.63	"WNS"	100
"200699"	"Q"	14.63	"WU"	100
"200700"	"Z"	14.63	"WU"	200
"200723"	"D"	14.633	"PIKE"	100
"200817"	"N"	14.64	"WAL"	300
"200818"	"Q"	14.64	"WAL"	100
"200820"	"K"	14.64	"WNS"	100
"200822"	"D"	14.64	"WU"	100
"200823"	"K"	14.64	"WU"	200
"200824"	"N"	14.64	"WU"	200
"200825"	"Q"	14.64	"WU"	325
"200853"	"D"	14.6433	"PIKE"	500
"200868"	"D"	14.645	"WU"	14800
"200907"	"N"	14.65	"NXN"	100
"200917"	"N"	14.65	"PIKE"	200
"200940"	"D"	14.65	"WAL"	100
"200941"	"N"	14.65	"WAL"	690
"200942"	"P"	14.65	"WAL"	100
"200944"	"D"	14.65	"WU"	500
"200945"	"J"	14.65	"WU"	100
"200946"	"K"	14.65	"WU"	200
"200947"	"N"	14.65	"WU"	100
"200948"	"P"	14.65	"WU"	100
"200949"	"Q"	14.65	"WU"	100
"200950"	"Z"	14.65	"WU"	100
"200962"	"D"	14.6501	"PIKE"	205
"200988"	"D"	14.655	"WU"	800
"200989"	"Z"	14.655	"WU"	200
"201000"	"D"	14.6599	"WU"	200
"201060"	"K"	14.66	"WAL"	1729
"201061"	"P"	14.66	"WAL"	100
"201063"	"D"	14.66	"WU"	1200
"201064"	"K"	14.66	"WU"	400
"201065"	"N"	14.66	"WU"	1600
"201066"	"P"	14.66	"WU"	894
"201067"	"Q"	14.66	"WU"	3700
"201068"	"W"	14.66	"WU"	100
"201069"	"Y"	14.66	"WU"	100
"201070"	"Z"	14.66	"WU"	1800
"201106"	"D"	14.665	"WU"	500
"201108"	"D"	14.6651	"PIKE"	602
"201153"	"Z"	14.67	"NXN"	100
"201182"	"N"	14.67	"WAL"	100
"201183"	"D"	14.67	"WNS"	100
"201184"	"J"	14.67	"WNS"	200
"201185"	"K"	14.67	"WNS"	100
"201186"	"N"	14.67	"WNS"	100
"201189"	"D"	14.67	"WU"	800
"201190"	"N"	14.67	"WU"	100
"201191"	"W"	14.67	"WU"	100
"201192"	"Z"	14.67	"WU"	200
"201198"	"D"	14.6701	"WAL"	100
"201232"	"D"	14.68	"DPD"	350
"201233"	"P"	14.68	"DPD"	100
"201234"	"Q"	14.68	"DPD"	100
"201287"	"D"	14.68	"WU"	1000
"201288"	"N"	14.68	"WU"	1400
"201289"	"Q"	14.68	"WU"	100
"201290"	"W"	14.68	"WU"	200
"201291"	"Z"	14.68	"WU"	1300
"201326"	"Q"	14.685	"WU"	100
"201375"	"N"	14.69	"NXN"	200
"201411"	"D"	14.69	"STK"	500
"201418"	"D"	14.69	"WU"	200
"201419"	"K"	14.69	"WU"	100
"201420"	"N"	14.69	"WU"	700
"201421"	"P"	14.69	"WU"	300
"201422"	"Q"	14.69	"WU"	400
"201423"	"Z"	14.69	"WU"	400
"201510"	"N"	14.7	"NXN"	200
"201522"	"Z"	14.7	"PBI"	100
"201561"	"Z"	14.7	"WNS"	100
"201564"	"D"	14.7	"WU"	1400
"201565"	"J"	14.7	"WU"	100
"201566"	"K"	14.7	"WU"	200
"201567"	"N"	14.7	"WU"	700
"201568"	"P"	14.7	"WU"	500
"201569"	"Q"	14.7	"WU"	700
"201570"	"Y"	14.7	"WU"	100
"201576"	"D"	14.7001	"WU"	1000
"201605"	"D"	14.705	"WU"	200
"201615"	"D"	14.707	"WU"	800
"201652"	"D"	14.71	"NKA"	130
"201658"	"N"	14.71	"PBI"	100
"201683"	"D"	14.71	"WNS"	200
"201685"	"D"	14.71	"WU"	2900
"201686"	"K"	14.71	"WU"	1300
"201687"	"N"	14.71	"WU"	6000
"201688"	"P"	14.71	"WU"	1700
"201689"	"Q"	14.71	"WU"	2400
"201690"	"W"	14.71	"WU"	200
"201691"	"Z"	14.71	"WU"	1803
"201696"	"D"	14.7101	"WU"	3600
"201702"	"D"	14.712	"WNS"	100
"201705"	"D"	14.7125	"WNS"	100
"201709"	"D"	14.713	"WU"	155
"201721"	"B"	14.715	"WU"	200
"201722"	"D"	14.715	"WU"	400
"201723"	"Z"	14.715	"WU"	100
"201736"	"D"	14.7184	"NGZ"	278
"201749"	"D"	14.7199	"WU"	2300
"201794"	"Q"	14.72	"PBI"	100
"201821"	"D"	14.72	"WU"	700
"201822"	"Z"	14.72	"WU"	100
"201844"	"D"	14.724	"NMM"	200
"201867"	"D"	14.727	"NMM"	290
"201925"	"N"	14.73	"NMM"	5800
"201926"	"P"	14.73	"NMM"	500
"201928"	"D"	14.73	"NQI"	192
"201931"	"N"	14.73	"NXN"	100
"201934"	"D"	14.73	"PBI"	1000
"201963"	"Q"	14.73	"WAIR"	100
"201978"	"D"	14.732	"NMM"	500
"202012"	"D"	14.7387	"EVJ"	407
"202020"	"D"	14.7396	"WNS"	353
"202069"	"N"	14.74	"NKA"	100
"202075"	"D"	14.74	"NMM"	100
"202076"	"Q"	14.74	"NMM"	200
"202080"	"Z"	14.74	"NXN"	303
"202081"	"K"	14.74	"PBI"	3500
"202082"	"N"	14.74	"PBI"	400
"202083"	"Q"	14.74	"PBI"	100
"202189"	"D"	14.746	"NXP"	100
"202281"	"B"	14.75	"NKA"	100
"202282"	"D"	14.75	"NKA"	300
"202283"	"N"	14.75	"NKA"	2064
"202296"	"B"	14.75	"PBI"	100
"202297"	"N"	14.75	"PBI"	500
"202298"	"Z"	14.75	"PBI"	249
"202451"	"D"	14.759	"WNS"	100
"202543"	"Z"	14.76	"NXN"	400
"202544"	"Z"	14.76	"NXP"	119
"202545"	"Z"	14.76	"PBI"	200
"202578"	"N"	14.76	"TER"	100
"202600"	"D"	14.76	"WNS"	500
"202819"	"B"	14.77	"TER"	100
"202820"	"J"	14.77	"TER"	200
"202821"	"K"	14.77	"TER"	100
"202822"	"N"	14.77	"TER"	100
"202823"	"P"	14.77	"TER"	12303
"202824"	"Z"	14.77	"TER"	100
"202995"	"N"	14.78	"NKA"	100
"202996"	"Q"	14.78	"NKA"	100
"203016"	"N"	14.78	"PBI"	500
"203034"	"N"	14.78	"RPAI"	100
"203037"	"J"	14.78	"TER"	100
"203038"	"K"	14.78	"TER"	100
"203039"	"N"	14.78	"TER"	300
"203040"	"P"	14.78	"TER"	1100
"203041"	"Q"	14.78	"TER"	600
"203042"	"Z"	14.78	"TER"	200
"203134"	"P"	14.785	"PBI"	200
"203135"	"Q"	14.785	"PBI"	200
"203156"	"D"	14.786	"VPV"	200
"203244"	"D"	14.79	"FSP"	281
"203302"	"D"	14.79	"PBI"	1000
"203303"	"K"	14.79	"PBI"	300
"203304"	"N"	14.79	"PBI"	200
"203305"	"P"	14.79	"PBI"	200
"203306"	"X"	14.79	"PBI"	300
"203333"	"D"	14.79	"TER"	400
"203362"	"D"	14.7901	"RPAI"	484
"203437"	"D"	14.795	"PBI"	600
"203481"	"D"	14.7984	"PBI"	100
"203502"	"D"	14.7997	"PBI"	100
"203518"	"D"	14.8	"BDN"	600
"203555"	"B"	14.8	"ETB"	100
"203556"	"D"	14.8	"ETB"	100
"203557"	"K"	14.8	"ETB"	100
"203558"	"N"	14.8	"ETB"	300
"203559"	"Q"	14.8	"ETB"	1232
"203560"	"W"	14.8	"ETB"	100
"203638"	"D"	14.8	"PBI"	1300
"203639"	"K"	14.8	"PBI"	100
"203640"	"N"	14.8	"PBI"	200
"203641"	"Q"	14.8	"PBI"	100
"203661"	"D"	14.8	"RPAI"	365
"203677"	"D"	14.8	"TER"	700
"203678"	"N"	14.8	"TER"	601
"203679"	"P"	14.8	"TER"	300
"203780"	"D"	14.805	"PBI"	800
"203784"	"D"	14.805	"TER"	1200
"203830"	"D"	14.81	"BDN"	600
"203831"	"N"	14.81	"BDN"	100
"203949"	"D"	14.81	"PBI"	567
"203950"	"J"	14.81	"PBI"	204
"203951"	"K"	14.81	"PBI"	100
"203952"	"N"	14.81	"PBI"	1000
"203953"	"P"	14.81	"PBI"	400
"203954"	"Q"	14.81	"PBI"	1300
"203955"	"Z"	14.81	"PBI"	400
"203989"	"N"	14.81	"VPV"	200
"204003"	"D"	14.8101	"PBI"	650
"204039"	"D"	14.8132	"TER"	1000
"204046"	"D"	14.814	"PBI"	750
"204078"	"D"	14.815	"PBI"	900
"204079"	"P"	14.815	"PBI"	100
"204081"	"D"	14.815	"TER"	170
"204093"	"D"	14.8163	"PBI"	1000
"204099"	"D"	14.817	"PBI"	100
"204111"	"D"	14.818	"TAM"	100
"204123"	"D"	14.819	"PBI"	400
"204128"	"D"	14.8197	"PBI"	100
"204142"	"P"	14.82	"AEL"	200
"204143"	"D"	14.82	"BDN"	800
"204185"	"W"	14.82	"ETB"	100
"204193"	"K"	14.82	"FSP"	100
"204194"	"Q"	14.82	"FSP"	400
"204222"	"N"	14.82	"NMA"	100
"204244"	"D"	14.82	"PBI"	2900
"204245"	"K"	14.82	"PBI"	100
"204246"	"N"	14.82	"PBI"	500
"204247"	"Q"	14.82	"PBI"	700
"204248"	"X"	14.82	"PBI"	200
"204249"	"Z"	14.82	"PBI"	100
"204273"	"J"	14.82	"TER"	272
"204274"	"N"	14.82	"TER"	100
"204275"	"P"	14.82	"TER"	100
"204276"	"Q"	14.82	"TER"	300
"204277"	"Z"	14.82	"TER"	200
"204318"	"D"	14.821	"NMA"	200
"204327"	"D"	14.822	"NMA"	200
"204421"	"N"	14.83	"AEL"	100
"204422"	"D"	14.83	"BDN"	300
"204423"	"N"	14.83	"BDN"	100
"204424"	"P"	14.83	"BDN"	100
"204425"	"Q"	14.83	"BDN"	100
"204499"	"D"	14.83	"PBI"	1200
"204500"	"N"	14.83	"PBI"	100
"204518"	"K"	14.83	"TER"	1100
"204519"	"N"	14.83	"TER"	1800
"204520"	"P"	14.83	"TER"	700
"204521"	"Q"	14.83	"TER"	2900
"204522"	"Z"	14.83	"TER"	1200
"204570"	"D"	14.8332	"RPAI"	269
"204575"	"D"	14.835	"BDN"	300
"204589"	"D"	14.835	"PBI"	300
"204605"	"D"	14.8375	"BDN"	200
"204625"	"D"	14.8399	"RPAI"	403
"204629"	"D"	14.84	"BDN"	820
"204630"	"N"	14.84	"BDN"	300
"204705"	"D"	14.84	"PBI"	1400
"204706"	"N"	14.84	"PBI"	100
"204707"	"Y"	14.84	"PBI"	100
"204728"	"Q"	14.84	"TER"	100
"204785"	"D"	14.845	"BDN"	100
"204819"	"D"	14.848	"NVG"	150
"204837"	"D"	14.8499	"PBI"	100
"204846"	"D"	14.85	"BDN"	500
"204847"	"P"	14.85	"BDN"	300
"204848"	"Z"	14.85	"BDN"	100
"204863"	"P"	14.85	"FSP"	100
"204899"	"D"	14.85	"NVG"	300
"204901"	"D"	14.85	"PBI"	600
"204902"	"K"	14.85	"PBI"	900
"204903"	"N"	14.85	"PBI"	200
"204904"	"P"	14.85	"PBI"	100
"204905"	"Q"	14.85	"PBI"	100
"204919"	"N"	14.85	"TER"	500
"204920"	"P"	14.85	"TER"	200
"204987"	"D"	14.855	"AEL"	300
"205000"	"D"	14.855	"PBI"	200
"205014"	"D"	14.856	"PBI"	1100
"205020"	"D"	14.8575	"AEL"	200
"205025"	"N"	14.859	"PBI"	900
"205032"	"D"	14.86	"AEL"	200
"205033"	"N"	14.86	"AEL"	700
"205034"	"Z"	14.86	"AEL"	100
"205043"	"B"	14.86	"BDN"	100
"205060"	"D"	14.86	"ESI"	100
"205063"	"D"	14.86	"FSP"	300
"205064"	"Q"	14.86	"FSP"	100
"205074"	"A"	14.86	"GLV"	200
"205100"	"D"	14.86	"PBI"	1800
"205114"	"N"	14.86	"TER"	100
"205207"	"D"	14.87	"AEL"	300
"205208"	"N"	14.87	"AEL"	300
"205209"	"Q"	14.87	"AEL"	100
"205285"	"D"	14.87	"TER"	1300
"205286"	"N"	14.87	"TER"	400
"205307"	"D"	14.8702	"TER"	100
"205361"	"D"	14.88	"AEL"	400
"205362"	"N"	14.88	"AEL"	600
"205363"	"Z"	14.88	"AEL"	100
"205437"	"D"	14.88	"TER"	1500
"205438"	"P"	14.88	"TER"	300
"205439"	"Q"	14.88	"TER"	200
"205460"	"D"	14.8803	"TER"	100
"205467"	"D"	14.881	"NPF"	200
