"exchange"	"price"	"symbol"	"x"
"10008"	"Q"	4.35	"CSIQ"	600
"10009"	"D"	4.3501	"ALXA"	1504
"10016"	"Q"	4.36	"ALXA"	100
"10023"	"K"	4.36	"CSIQ"	2000
"10028"	"D"	4.3601	"ALXA"	696
"10029"	"D"	4.3611	"CSIQ"	100
"10034"	"Q"	4.37	"ALXA"	100
"10038"	"D"	4.37	"CSIQ"	400
"10039"	"P"	4.37	"CSIQ"	637
"10044"	"D"	4.371	"CSIQ"	700
"10052"	"K"	4.38	"CAAS"	100
"10053"	"D"	4.38	"CSIQ"	1200
"10054"	"P"	4.38	"CSIQ"	1900
"10055"	"Z"	4.38	"CSIQ"	100
"10059"	"P"	4.39	"ALXA"	100
"10069"	"D"	4.3948	"CSIQ"	848
"10075"	"Q"	4.4	"ALXA"	200
"10079"	"D"	4.4	"CSIQ"	900
"10080"	"K"	4.4	"CSIQ"	100
"10081"	"P"	4.4	"CSIQ"	2900
"10082"	"Q"	4.4	"CSIQ"	600
"10091"	"D"	4.4094	"CSIQ"	100
"10093"	"D"	4.4098	"CSIQ"	200
"10094"	"D"	4.4099	"CSIQ"	1600
"10096"	"K"	4.41	"ALXA"	500
"10097"	"D"	4.41	"CSIQ"	100
"10293"	"P"	4.5	"PBW"	700
"10344"	"K"	4.52	"PBW"	600
"10348"	"D"	4.5201	"PBW"	100
"10377"	"Z"	4.53	"PBW"	1700
"10431"	"K"	4.55	"BEBE"	400
"10479"	"B"	4.56	"BEBE"	100
"10501"	"D"	4.562	"BEBE"	200
"10655"	"D"	4.59	"BEBE"	100
"10698"	"K"	4.6	"AERL"	546
"10699"	"Q"	4.6	"AERL"	2000
"10700"	"Y"	4.6	"AERL"	100
"10707"	"K"	4.6	"AGEN"	1000
"10708"	"Q"	4.6	"AGEN"	100
"10747"	"Q"	4.61	"AERL"	100
"10751"	"Z"	4.61	"AGEN"	100
"10773"	"D"	4.618	"AGEN"	100
"10774"	"D"	4.619	"AGEN"	200
"10778"	"D"	4.62	"AERL"	907
"10798"	"D"	4.6201	"AGEN"	300
"10803"	"D"	4.628	"AGEN"	1284
"10804"	"D"	4.6299	"AGEN"	500
"10808"	"Q"	4.63	"AGEN"	800
"10894"	"D"	4.699	"AGEN"	416
"10896"	"D"	4.7	"AGEN"	100
"11047"	"P"	4.85	"CCRN"	100
"11048"	"Q"	4.85	"CCRN"	100
"11060"	"Q"	4.86	"CCRN"	200
"11061"	"Z"	4.86	"CCRN"	100
"11104"	"D"	4.9	"DBLE"	700
"11109"	"D"	4.91	"ASUR"	800
"11110"	"Q"	4.91	"CCRN"	100
"11141"	"D"	4.96	"CYCC"	250
"11215"	"P"	5.07	"CERS"	500
"11242"	"D"	5.085	"CERS"	1000
"11267"	"D"	5.1	"AWRE"	100
"11270"	"D"	5.1	"CERS"	400
"11271"	"K"	5.1	"CERS"	900
"11272"	"Q"	5.1	"CERS"	171
"11284"	"D"	5.11	"CERS"	700
"11285"	"K"	5.11	"CERS"	100
"11298"	"D"	5.115	"CERS"	100
"11303"	"D"	5.12	"CERS"	1500
"11304"	"K"	5.12	"CERS"	300
"11314"	"D"	5.1201	"CERS"	800
"11316"	"D"	5.1208	"CERS"	2000
"11318"	"D"	5.121	"CERS"	500
"11321"	"D"	5.125	"CERS"	400
"11330"	"D"	5.13	"CERS"	6000
"11331"	"K"	5.13	"CERS"	100
"11339"	"K"	5.13	"DATE"	100
"11342"	"D"	5.131	"CERS"	700
"11352"	"B"	5.14	"CERS"	100
"11353"	"D"	5.14	"CERS"	1200
"11354"	"J"	5.14	"CERS"	200
"11355"	"P"	5.14	"CERS"	200
"11356"	"Q"	5.14	"CERS"	200
"11357"	"Y"	5.14	"CERS"	100
"11358"	"Z"	5.14	"CERS"	200
"11364"	"D"	5.14	"DATE"	100
"11370"	"D"	5.145	"CERS"	200
"11381"	"K"	5.15	"BKMU"	100
"11393"	"K"	5.15	"DATE"	100
"11410"	"D"	5.1598	"CERS"	1000
"11415"	"P"	5.16	"BKMU"	141
"11416"	"Z"	5.16	"BKMU"	100
"11421"	"D"	5.16	"CERS"	100
"11422"	"P"	5.16	"CERS"	100
"11443"	"D"	5.17	"BKMU"	200
"11444"	"Y"	5.17	"CERS"	100
"11466"	"D"	5.1799	"AWRE"	1300
"11469"	"B"	5.18	"CERS"	200
"11470"	"D"	5.18	"CERS"	100
"11471"	"J"	5.18	"CERS"	300
"11472"	"K"	5.18	"CERS"	500
"11473"	"P"	5.18	"CERS"	1192
"11474"	"Q"	5.18	"CERS"	100
"11484"	"D"	5.1801	"CERS"	600
"11492"	"D"	5.183	"CERS"	600
"11495"	"Z"	5.185	"CERS"	100
"11514"	"D"	5.19	"CERS"	800
"11515"	"J"	5.19	"CERS"	100
"11516"	"K"	5.19	"CERS"	100
