"","symbol","exchange","timegrp","effectiveSpread","price","spread","size","primary exchange"
"797","COP","J","Early",0.0162501335144043,60.4268748760223,0.0162496566772461,2216,"N"
"800","COP","K","Early",0.013124942779541,60.4546872377396,0.015625,4809,"N"
"803","COP","N","Early",0.0123132467269897,60.4477968215942,0.0142191648483276,12056,"N"
"806","COP","P","Early",0.0111115349663628,60.3934439341227,0.013555653889974,15971,"N"
"809","COP","Q","Early",0.00947430259303043,60.4138592502527,0.011929896839878,6749,"N"
"814","COP","Y","Early",0.0222218831380208,60.449999915229,0.024444580078125,1000,"N"
"817","COP","Z","Early",0.00888923362449363,60.3874073028564,0.0103704664442274,7255,"N"
"823","COST","B","Early",0.0479318026838631,106.461724906132,0.0589654856714709,2900,"Q"
"830","COST","J","Early",0.0200042724609375,106.393330891927,0.0333302815755208,300,"Q"
"833","COST","K","Early",0.0278581891741071,106.511785234724,0.0528553553989955,1600,"Q"
"836","COST","P","Early",0.0338475153996394,106.52076955942,0.0415379450871394,1300,"Q"
"839","COST","Q","Early",0.0333328247070312,106.417618161156,0.057143075125558,2899,"Q"
"844","COST","Y","Early",0.0499997820172991,106.442855834961,0.0585708618164062,700,"Q"
"847","COST","Z","Early",0.0466675531296503,106.402857099261,0.0476194109235491,2140,"Q"
"853","CSCO","A","Early",0.00799942016601562,20.9589996337891,0.00999832153320312,250,"Q"
"856","CSCO","B","Early",0.0100001799754607,20.9757049022577,0.0101283635848608,14129,"Q"
"859","CSCO","C","Early",0.0149993896484375,20.9724998474121,0.0100002288818359,400,"Q"
"865","CSCO","J","Early",0.00929844170285944,20.9700436843069,0.00973696457712274,20200,"Q"
"868","CSCO","K","Early",0.00840000697544643,20.957542691912,0.00897133963448661,52240,"Q"
"873","CSCO","P","Early",0.00785002568645664,20.9576384764929,0.00833854302521249,134660,"Q"
"876","CSCO","Q","Early",0.00813500843350849,20.9599206031315,0.00900789291139633,73060,"Q"
"879","CSCO","W","Early",0.0100002288818359,20.9799997806549,0.0100002288818359,800,"Q"
"882","CSCO","X","Early",0.010000122918023,20.9769441816542,0.010000122918023,9800,"Q"
"885","CSCO","Y","Early",0.00940006256103516,20.9668998336792,0.00960002899169922,9195,"Q"
